path	title	source_file	source_type	confidence	date	tags	first_body_line
Areas/personal/2025-05-07-vergunning-koopwoning-niet-zelf-gebruiken-vergunning.md	Vergunning koopwoning niet zelf gebruiken vergunning aanvragen	3. Personal\Arthur van Schendel\Vergunningen\Vergunning koopwoning-niet-zelf-gebruiken-vergunning-aanvragen.pdf	pdf	0.8	2025-05-07	[personal]	Koopwoning niet zelf gebruiken, vergunning
Areas/personal/2025-05-19-8-step-guide-to-becoming-a-prompt-engineer.md	8 Step Guide to Becoming a Prompt Engineer	3. Personal\Personal Learning\8-Step Guide to Becoming a Prompt Engineer.pdf	pdf	0.8	2025-05-19	[personal, reference]	8-Step Guide to Becoming a Prompt Engineer
Areas/personal/2025-05-20-akte-van-hypotheek-arthur-van-schendelstraat-197-utrecht.md	Akte van hypotheek Arthur van Schendelstraat 197, Utrecht	3. Personal\Arthur van Schendel\To Share Notaris\Akte van hypotheek Arthur van Schendelstraat 197, Utrecht (AfschriftDigitaal).pdf	pdf	0.8	2025-05-20	[personal]	1 
Areas/personal/2025-05-20-akte-van-levering-arthur-van-schendelstraat-197-utrecht.md	Akte van levering Arthur van Schendelstraat 197, Utrecht	3. Personal\Arthur van Schendel\To Share Notaris\Akte van levering Arthur van Schendelstraat 197, Utrecht (AfschriftDigitaal).pdf	pdf	0.8	2025-05-20	[personal]	1 
Areas/personal/2025-06-17-besluit-op-aanvraag-verhuurdervergunning-opkoopbescherming.md	Besluit op aanvraag verhuurdervergunning opkoopbescherming	3. Personal\Arthur van Schendel\Vergunningen\Besluit op aanvraag verhuurdervergunning opkoopbescherming.pdf	pdf	0.8	2025-06-17	[personal]	Vergunningen, Toezicht en Handhaving
Areas/personal/2025-06-18-chardonnay-presentation-speaker-notes.md	Chardonnay Presentation - Speaker Notes	3. Personal\Wine Knowledge\chardonnay_speaker_notes.md	md	0.8	2025-06-18	[personal, idea]	# Chardonnay Presentation - Speaker Notes
Areas/personal/2025-06-18-chardonnay-presentation.md	chardonnay presentation	3. Personal\Wine Knowledge\chardonnay_presentation.html	html	0.8	2025-06-18	[personal]	Chardonnay: The World's Most Versatile White Wine 
Areas/personal/2025-06-20-chardonnay-presentation.md	Chardonnay Presentation	3. Personal\Wine Knowledge\Chardonnay Presentation.docx	docx	0.8	2025-06-20	[personal]	Chardonnay Presentation - Speaker Notes
Areas/personal/2025-07-10-reactie-op-hospitavergunning-bezwaar.md	Reactie op Hospitavergunning bezwaar	3. Personal\Arthur van Schendel\Vergunningen\Reactie op Hospitavergunning bezwaar.docx	docx	0.8	2025-07-10	[personal]	Geachte heer Hillenaar,
Areas/personal/2025-07-23-v2-how-sam-parr-uses-chatgpt-as-executive-coach-mfm.md	V2 How Sam Parr Uses ChatGPT As Executive Coach [MFM]	3. Personal\V2_How Sam Parr Uses ChatGPT As Executive Coach [MFM].pdf	pdf	0.8	2025-07-23	[personal, archived]	Steal Sam Parr’s AI System: Turn ChatGPT Into Your Executive Coach
Areas/personal/2025-08-30-0001991-poslpro-1.md	0001991 POSLPRO 1	3. Personal\Declaration\EasyJet\Uploaded\0001991-POSLPRO-1.pdf	pdf	0.8	2025-08-30	[personal]	Račun
Areas/personal/2025-08-31-0000737-poslpro-1.md	0000737 POSLPRO 1	3. Personal\Declaration\EasyJet\Uploaded\0000737-POSLPRO-1.pdf	pdf	0.8	2025-08-31	[personal]	Račun
Areas/personal/2025-08-31-0001843-poslpro-42.md	0001843 POSLPRO 42	3. Personal\Declaration\EasyJet\Uploaded\0001843-POSLPRO-42.pdf	pdf	0.8	2025-08-31	[personal]	Račun
Areas/personal/2025-09-01-0001701-poslpro-1.md	0001701 POSLPRO 1	3. Personal\Declaration\EasyJet\Uploaded\0001701-POSLPRO-1.pdf	pdf	0.8	2025-09-01	[personal]	Račun
Areas/personal/2025-09-01-adobe-scan-1-sep-2025.md	Adobe Scan 1 sep 2025	3. Personal\Declaration\EasyJet\Uploaded\Adobe Scan 1 sep 2025.pdf	pdf	0.8	2025-09-01	[personal]	The Food 7ravef Experts 
Areas/personal/2025-09-01-adobe-scan-31-aug-2025.md	Adobe Scan 31 aug 2025	3. Personal\Declaration\EasyJet\Uploaded\Adobe Scan 31 aug 2025 (5).pdf	pdf	0.8	2025-09-01	[personal]	rizzeria 
Areas/personal/2025-09-01-nl69ingb0702242209-2025-09-01-2025-09-01-2.md	NL69INGB0702242209 2025 09 01 2025 09 01 2	3. Personal\Declaration\EasyJet\Uploaded\NL69INGB0702242209_2025-09-01_2025-09-01 2.pdf	pdf	0.8	2025-09-01	[personal]	Afschrift Betaalrekening
Areas/personal/2025-09-01-nl69ingb0702242209-2025-09-01-2025-09-01.md	NL69INGB0702242209 2025 09 01 2025 09 01	3. Personal\Declaration\EasyJet\Uploaded\NL69INGB0702242209_2025-09-01_2025-09-01.pdf	pdf	0.8	2025-09-01	[personal]	Afschrift Betaalrekening
Areas/personal/2025-09-01-reimbursment-claim-canceled-flight-dbv-ams-30-08.md	Reimbursment claim canceled flight DBV   AMS 30 08	3. Personal\Reimbursment claim canceled flight DBV - AMS 30-08.pdf	pdf	0.8	2025-09-01	[personal]	Amount
Areas/personal/2025-09-12-st-core-growth.md	S&T   Core Growth	3. Personal\Personal S&T\S&T - Core Growth.docx	docx	0.8	2025-09-12	[personal]	Part 1: The Questionnaire & Checklist (Individual Discovery)
Areas/personal/2025-09-14-st-core-growth-sophia.md	S&T   Core Growth Sophia	3. Personal\Personal S&T\S&T_-_Core_Growth_Sophia.docx	docx	0.8	2025-09-14	[personal]	Section A: The Life Domain – Your Personal Universe
Areas/personal/2025-09-18-a-panic-attack-on-the-way-to-paradise.md	A Panic Attack on the Way to Paradise	3. Personal\Personal Learning\Blog\SubStack\Posts\A Panic Attack on the Way to Paradise.docx	docx	0.8	2025-09-18	[personal]	A Panic Attack on the Way to Paradise
Areas/personal/2025-09-24-100m-leads-by-alex-hormozi-20231222143136.md	100M Leads by Alex Hormozi 20231222143136	3. Personal\Personal Learning\100M-Leads-by-Alex-Hormozi_20231222143136.pdf	pdf	0.8	2025-09-24	[personal]	Acquisition.com Volume II
Areas/personal/2025-09-24-affiliate-black-book-100m-money-models.md	Affiliate Black Book   $100M Money Models	3. Personal\Personal Learning\Affiliate Black Book - $100M Money Models.pdf	pdf	0.8	2025-09-24	[personal]	Big Picture​
Areas/personal/2025-09-24-the-new-secret-chapter-how-to-make-money.md	The New Secret Chapter   How to Make Money	3. Personal\Personal Learning\The New Secret Chapter - How to Make Money.pdf	pdf	0.8	2025-09-24	[personal]	The New Secret Chapter
Areas/personal/2025-09-25-100m-journal.md	$100M Journal	3. Personal\Personal Learning\$100M Journal.pdf	pdf	0.8	2025-09-25	[personal, idea]	Copyright © 2023 by Alex Hormozi
Areas/personal/2025-09-26-everythings-going-right-so-why-do-i-feel-restless.md	Everything's Going Right So Why Do I Feel Restless	3. Personal\Personal Learning\Blog\SubStack\Posts\Everything's Going Right So Why Do I Feel Restless.docx	docx	0.8	2025-09-26	[personal]	Unknown Wisdom's Substack
Areas/personal/2025-09-26-how-efficient-consistency-beats-perfectionism-every-time.md	How Efficient Consistency Beats Perfectionism Every Time	3. Personal\Personal Learning\Blog\SubStack\Posts\How Efficient Consistency Beats Perfectionism Every Time.docx	docx	0.8	2025-09-26	[personal]	Unknown Wisdom's Substack
Areas/personal/2025-09-26-those-fleeting-glimpses.md	Those Fleeting Glimpses	3. Personal\Personal Learning\Blog\SubStack\Posts\Those Fleeting Glimpses.docx	docx	0.8	2025-09-26	[personal]	Unknown Wisdom's Substack
Areas/personal/2025-10-17-cpb-keuzes-in-kaart-2027-2030.md	CPB Keuzes in Kaart 2027 2030	3. Personal\Personal Learning\CPB_Keuzes-in-Kaart-2027-2030.pdf	pdf	0.8	2025-10-17	[personal]	→Budgettaire keuzes
Areas/personal/2025-10-18-anwsers-ts-thomas.md	Anwsers T&S   Thomas	3. Personal\Personal S&T\Anwsers T&S - Thomas.docx	docx	0.8	2025-10-18	[personal]	Part 1: The Questionnaire & Checklist (Individual Discovery)
Areas/personal/2025-10-18-the-aligned-couple.md	The Aligned Couple	3. Personal\Personal S&T\The Aligned Couple.docx	docx	0.8	2025-10-18	[personal]	The Aligned Couple's Blueprint: Designing Your Extraordinary Life, Together
Areas/personal/2025-10-24-ai-consulting-strategy-to-25k-mo-2026-stepbystep-playbook.md	Ai Consulting Strategy To €25k mo (2026) — Step‑by‑step Playbook	3. Personal\Personal Learning\Ai Consulting Strategy To €25k_mo (2026) — Step‑by‑step Playbook.docx	docx	0.8	2025-10-24	[personal]	# AI Consulting Strategy to €25k/mo (2026)
Areas/personal/2025-11-03-tickets.md	tickets	3. Personal\tickets.pdf	pdf	0.8	2025-11-03	[personal]	Klant
Areas/personal/2025-11-09-grammarly.md	Grammarly	3. Personal\Grammarly.html	html	0.8	2025-11-09	[personal]	Grammarly
Areas/personal/2026-02-10-barefootshoesresearch.md	BarefootshoesResearch	3. Personal\Personal Learning\BarefootshoesResearch.pdf	pdf	0.8	2026-02-10	[personal, reference]	1
Areas/personal/2026-02-17-project-hawkeye-may-22-moelis-company.md	Project Hawkeye May 22 Moelis & Company	3. Personal\Personal Learning\PE - decks\Project Hawkeye May-22 Moelis & Company.htm	htm	0.8	2026-02-17	[personal, project]	EX-99.(C)(V)
Areas/personal/2026-02-17-project-overdrive-nov-18-goldman-sachs.md	Project Overdrive Nov 18 Goldman Sachs	3. Personal\Personal Learning\PE - decks\Project Overdrive Nov-18 Goldman Sachs.htm	htm	0.8	2026-02-17	[personal, project, archived]	EX-99.(C)(13)
Areas/personal/2026-02-17-project-overdrive-oct-18-goldman-sachs.md	Project Overdrive Oct 18 Goldman Sachs	3. Personal\Personal Learning\PE - decks\Project Overdrive Oct-18 Goldman Sachs.htm	htm	0.8	2026-02-17	[personal, project, archived]	EX-99.(C)(12)
Areas/personal/2026-02-17-project-world-jan-24-jefferies.md	Project World Jan 24 Jefferies	3. Personal\Personal Learning\PE - decks\Project World Jan-24 Jefferies.htm	htm	0.8	2026-02-17	[personal, project]	EX-99.(C)(X)
Areas/personal/2026-02-17-project-world-oct-23-jefferies.md	Project World Oct 23 Jefferies	3. Personal\Personal Learning\PE - decks\Project World Oct-23 Jefferies.htm	htm	0.8	2026-02-17	[personal, project]	EX-99.(C)(VI)
Areas/personal/2026-03-05-performance-review-2025-2026-twi.md	Performance Review 2025 2026 TWI	3. Personal\Aedes Performance\Performance Review 2025-2026 TWI.docx	docx	0.8	2026-03-05	[personal]	PERFORMANCE REVIEW EMPLOYEE 2025-2026
Areas/personal/2026-03-09-lieve-thomas.md	Lieve Thomas	3. Personal\Personal Learning\Lieve Thomas.docx	docx	0.8	2026-03-09	[personal]	Lieve Thomas,
Areas/personal/2026-03-09-performance-review-notes.md	Performance review notes	3. Personal\Aedes Performance\Performance review notes.docx	docx	0.8	2026-03-09	[personal, idea]	Performance review notes
Areas/personal/2026-03-29-aanslag-gemeentelijke-belastingen-en-of-waterschap.md	aanslag gemeentelijke belastingen en of waterschap	3. Personal\Arthur van Schendel\Belasting\aanslag-gemeentelijke-belastingen-en-of-waterschap.pdf	pdf	0.8	2026-03-29	[personal]	TT Wielinga
Areas/personal/2026-03-29-taxatieverslag-034400122554-2025.md	taxatieverslag 034400122554 2025	3. Personal\Arthur van Schendel\Belasting\taxatieverslag-034400122554-2025.pdf	pdf	0.8	2026-03-29	[personal]	Locatie woning
Areas/personal/2026-04-01-bezwaarschrift-woz-avs197-2025.md	Bezwaarschrift WOZ AvS197 2025	3. Personal\Arthur van Schendel\Belasting\Bezwaarschrift_WOZ_AvS197_2025.docx	docx	0.8	2026-04-01	[personal]	Aan: Belastingsamenwerking gemeenten & hoogheemraadschap Utrecht (BghU)
Areas/personal/2026-04-03-utrecht-marathon-training-plan.md	Utrecht Marathon Training Plan	3. Personal\Personal Learning\Running\Utrecht_Marathon_Training_Plan.pdf	pdf	0.8	2026-04-03	[personal, project]	Utrecht Marathon
Areas/personal/2026-04-06-claude-code-een-productiehandboek-voor-thomas.md	Claude Code  een productiehandboek voor Thomas	3. Personal\Personal Learning\Coding\Claude Code_ een productiehandboek voor Thomas (2026).docx	docx	0.8	2026-04-06	[personal]	# Claude Code: een productiehandboek voor Thomas (2026)
Areas/personal/2026-04-06-gemini-pro.md	GEMINI PRO	3. Personal\Personal Learning\Coding\GEMINI PRO.docx	docx	0.8	2026-04-06	[personal]	GEMINI PRO:
Areas/personal/2026-04-08-cowork-instructions-marathon-research-project.md	Cowork Instructions — Marathon Research Project	3. Personal\Personal Learning\Running\Marathon_Training_Research\INSTRUCTIONS.md	md	0.8	2026-04-08	[personal, reference]	# Cowork Instructions — Marathon Research Project
Areas/personal/2026-04-08-domain-1-training-structure-periodization.md	Domain 1: Training Structure & Periodization	3. Personal\Personal Learning\Running\Marathon_Training_Research\research\1_periodization\1_periodization_training_structure.md	md	0.8	2026-04-08	[personal, reference]	# Domain 1: Training Structure & Periodization
Areas/personal/2026-04-08-domain-2-physiological-performance-metrics.md	Domain 2: Physiological Performance Metrics	3. Personal\Personal Learning\Running\Marathon_Training_Research\research\2_physiology\2_physiological_metrics.md	md	0.8	2026-04-08	[personal, reference]	# Domain 2: Physiological Performance Metrics
Areas/personal/2026-04-08-domain-3-strength-training-injury-prevention.md	Domain 3: Strength Training & Injury Prevention	3. Personal\Personal Learning\Running\Marathon_Training_Research\research\3_strength_injury\3_strength_injury_prevention.md	md	0.8	2026-04-08	[personal, reference]	# Domain 3: Strength Training & Injury Prevention
Areas/personal/2026-04-08-domain-4-nutrition-fueling.md	Domain 4: Nutrition & Fueling	3. Personal\Personal Learning\Running\Marathon_Training_Research\research\4_nutrition\4_nutrition_fueling.md	md	0.8	2026-04-08	[personal, reference]	# Domain 4: Nutrition & Fueling
Areas/personal/2026-04-08-domain-5-recovery-science.md	Domain 5: Recovery Science	3. Personal\Personal Learning\Running\Marathon_Training_Research\research\5_recovery\5_recovery_science.md	md	0.8	2026-04-08	[personal, reference]	# Domain 5: Recovery Science
Areas/personal/2026-04-08-domain-6-race-strategy-mental-performance.md	Domain 6: Race Strategy & Mental Performance	3. Personal\Personal Learning\Running\Marathon_Training_Research\research\6_race_strategy\6_race_strategy_mental.md	md	0.8	2026-04-08	[personal, reference]	# Domain 6: Race Strategy & Mental Performance
Areas/personal/2026-04-08-domain-7-advanced-emerging-topics.md	Domain 7: Advanced & Emerging Topics	3. Personal\Personal Learning\Running\Marathon_Training_Research\research\7_advanced\7_advanced_topics.md	md	0.8	2026-04-08	[personal, reference]	# Domain 7: Advanced & Emerging Topics
Areas/personal/2026-04-08-marathon-training-evidence-library.md	Marathon Training Evidence Library	3. Personal\Personal Learning\Running\Marathon_Training_Research\outputs\evidence_library.md	md	0.8	2026-04-08	[personal, reference]	# Marathon Training Evidence Library
Areas/personal/2026-04-08-marathon-training-research-prompt.md	Marathon Training Research Prompt	3. Personal\Personal Learning\Running\Marathon_Training_Research\prompts\marathon_training_research_prompt.md	md	0.8	2026-04-08	[personal, reference]	# Marathon Training Research Prompt
Areas/personal/2026-04-08-thomass-16-week-marathon-training-block.md	Thomas's 16-Week Marathon Training Block	3. Personal\Personal Learning\Running\Marathon_Training_Research\outputs\16_week_training_block.md	md	0.8	2026-04-08	[personal, reference]	# Thomas's 16-Week Marathon Training Block
Areas/personal/2026-04-08-thomass-personal-marathon-protocol.md	Thomas's Personal Marathon Protocol	3. Personal\Personal Learning\Running\Marathon_Training_Research\outputs\personal_protocol.md	md	0.8	2026-04-08	[personal, reference]	# Thomas's Personal Marathon Protocol
Areas/personal/2026-04-08-utrecht-marathon-coaching-context.md	Utrecht Marathon Coaching Context	3. Personal\Personal Learning\Running\Marathon_Training_Research\Utrecht_Marathon_Coaching_Context.docx	docx	0.8	2026-04-08	[personal, reference]	Utrecht Marathon — Performance Coaching Context File
Areas/personal/2026-04-09-settingslocal.md	settings.local	3. Personal\Coding\.claude\settings.local.json	json	0.5	2026-04-09	[personal]	```json
Areas/personal/2026-04-09-utrecht-marathon-full-protocol-2026.md	Utrecht Marathon Full Protocol 2026	3. Personal\Personal Learning\Running\Marathon_Training_Research\Utrecht_Marathon_Full_Protocol_2026.docx	docx	0.8	2026-04-09	[personal, reference]	UTRECHT MARATHON 2026
Areas/personal/2026-04-11-prd-writing.md	prd writing	3. Personal\Coding\LLM Skills\Productivity\prd-writing.skill	skill	0.5	2026-04-11	[personal]	```skill
Areas/personal/2026-04-13-zenvoices-automation-blueprint.md	ZenVoices Automation Blueprint	3. Personal\Personal Learning\Coding\ZenVoices Automation Blueprint.docx	docx	0.8	2026-04-13	[personal]	# ZenVoices Automation Workflow
Areas/personal/2026-04-15-skill.md	SKILL	3. Personal\Personal Learning\Blog\SubStack\unknown-wisdm-writer\SKILL.md	md	0.8	2026-04-15	[personal]	---
Areas/personal/2026-04-15-the-art-of-voluntary-struggle.md	The Art of Voluntary Struggle	3. Personal\Personal Learning\Blog\SubStack\Posts\The Art of Voluntary Struggle.docx	docx	0.8	2026-04-15	[personal]	The Art of Voluntary Struggle
Areas/personal/2026-04-15-thomas-unknown-wisdm-writing-style-guide.md	Thomas / Unknown Wisdm — Writing Style Guide	3. Personal\Personal Learning\Blog\SubStack\Thomas Writing Style Guide.md	md	0.8	2026-04-15	[personal, reference]	# Thomas / Unknown Wisdm — Writing Style Guide
Areas/personal/2026-04-15-unknown-wisdm-writer.md	unknown wisdm writer	3. Personal\Personal Learning\Blog\SubStack\unknown-wisdm-writer.skill	skill	0.5	2026-04-15	[personal]	```skill
Areas/personal/2026-04-22-utrecht-marathon-2026-live-training-plan.md	Utrecht Marathon 2026 — Live Training Plan	3. Personal\Personal Learning\Running\Marathon_Training_Research\outputs\utrecht_marathon_live_plan.md	md	0.8	2026-04-22	[personal, project]	# Utrecht Marathon 2026 — Live Training Plan
Areas/personal/2026-05-04-utrecht-marathon-2026-updated-live-plan-v2.md	Utrecht Marathon 2026 — Updated Live Plan (v2)	3. Personal\Personal Learning\Running\Marathon_Training_Research\outputs\utrecht_marathon_live_plan_v2.md	md	0.8	2026-05-04	[personal, project, archived]	# Utrecht Marathon 2026 — Updated Live Plan (v2)
Areas/personal/_index.md							# Personal — Index
Areas/Personal Finance/_index.md	Personal Finance				"2026-05-10"		# Personal Finance
Areas/Personal Finance/Budgeting/Planning.md	Planning				2026-05-10		# Planning
Areas/Personal Finance/Budgeting/Tracker.md	Tracker				2026-05-10		# Tracker
Areas/Personal Finance/Budgeting/USA Trip Ft Lauderdale.md	USA Ft. Lauderdale - DC				2026-05-10		# USA Ft. Lauderdale - DC
Areas/Personal Finance/Budgeting/_index.md	Budgeting				"2026-05-10"		# Budgeting
Areas/Personal Finance/Net Worth/Account Statements.md	RA A accounts 20240101 20241130				"2026-05-10"		***Rabobank Utrecht en omstreken Bankcode*** 3642 
Areas/Personal Finance/Net Worth/EUR Conversions.md	covert so it is all in EUR				"2026-05-10"		# covert so it is all in EUR
