src	dst	status	notes
Resources/personal-documents/1d44258ae476101d601900513488d00a82b23c.md	Archive/Junk/binary/1d44258ae476101d601900513488d00a82b23c.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/232b0da74d0e09ebf969825f4a01d7b0e41ec8.md	Archive/Junk/binary/232b0da74d0e09ebf969825f4a01d7b0e41ec8.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/245f0da5db785a822da2f869ce80a82c82bcb7.md	Archive/Junk/binary/245f0da5db785a822da2f869ce80a82c82bcb7.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/28a9cd3f949725e0502147116ff47e92852bfd.md	Archive/Junk/binary/28a9cd3f949725e0502147116ff47e92852bfd.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/2f4939e6613fba58148a66c4021f8a4358469b.md	Archive/Junk/binary/2f4939e6613fba58148a66c4021f8a4358469b.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/2f917e97569e66dea499a6f1328b5deab3dded.md	Archive/Junk/binary/2f917e97569e66dea499a6f1328b5deab3dded.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/382f08178d8622adc6a4f0e5a1ddbde3784bb3.md	Archive/Junk/binary/382f08178d8622adc6a4f0e5a1ddbde3784bb3.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/383e9684d9043d3a3f9007ce202d85ac1281fe.md	Archive/Junk/binary/383e9684d9043d3a3f9007ce202d85ac1281fe.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/3b67b047355d224c9bda0f4f65548a8bda76e8.md	Archive/Junk/binary/3b67b047355d224c9bda0f4f65548a8bda76e8.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/3f4808eb8808787d4782853b2fdfd71fb38e0d.md	Archive/Junk/binary/3f4808eb8808787d4782853b2fdfd71fb38e0d.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/40a4dabdd591ad6530eadfe18efc10d03cc835.md	Archive/Junk/binary/40a4dabdd591ad6530eadfe18efc10d03cc835.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/482ca78eb47f33cf46566cec0b8628beb128f0.md	Archive/Junk/binary/482ca78eb47f33cf46566cec0b8628beb128f0.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/4af3ee58031c61d11cd17652e7f77be4bdb494.md	Archive/Junk/binary/4af3ee58031c61d11cd17652e7f77be4bdb494.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/4b808004afb14bf7d726703f8069ad65330cf5.md	Archive/Junk/binary/4b808004afb14bf7d726703f8069ad65330cf5.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/4c2cdd06058e1e74af007667372832d8db031b.md	Archive/Junk/binary/4c2cdd06058e1e74af007667372832d8db031b.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/4c7d0832e5618246c6fd072c9dee3ce104e93a.md	Archive/Junk/binary/4c7d0832e5618246c6fd072c9dee3ce104e93a.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/4dd348ecdc3dfcbe262cf365df84ca47b3c3c8.md	Archive/Junk/binary/4dd348ecdc3dfcbe262cf365df84ca47b3c3c8.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/4e8267f82059c939d04ac4cbef2469c73a3841.md	Archive/Junk/binary/4e8267f82059c939d04ac4cbef2469c73a3841.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/4fa22986f93af5e660f46aeba7fef30a20b939.md	Archive/Junk/binary/4fa22986f93af5e660f46aeba7fef30a20b939.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/50ae76b10628d7581d7983ba839fe8886a9a68.md	Archive/Junk/binary/50ae76b10628d7581d7983ba839fe8886a9a68.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/50c46a825faf9ad40631a8880466e5d1a7b679.md	Archive/Junk/binary/50c46a825faf9ad40631a8880466e5d1a7b679.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/53f7a1b4936fb33a4b488102d17bb30bc133cd.md	Archive/Junk/binary/53f7a1b4936fb33a4b488102d17bb30bc133cd.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/55149303481bb989f176a6c483b1b853790554.md	Archive/Junk/binary/55149303481bb989f176a6c483b1b853790554.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/5d97e7a169ed28dc94cbaa36e6f22ca473f334.md	Archive/Junk/binary/5d97e7a169ed28dc94cbaa36e6f22ca473f334.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/5f5c29c1719ed9383cd1ad71656165135eaf71.md	Archive/Junk/binary/5f5c29c1719ed9383cd1ad71656165135eaf71.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/60463fdea2e0ad0ad9cd3061079c7b27726e5c.md	Archive/Junk/binary/60463fdea2e0ad0ad9cd3061079c7b27726e5c.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/61bff7fd5ae7a4187e8906d6d1c12858f9db18.md	Archive/Junk/binary/61bff7fd5ae7a4187e8906d6d1c12858f9db18.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/63c26b53815d66a72184a730d81aa6325a1862.md	Archive/Junk/binary/63c26b53815d66a72184a730d81aa6325a1862.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/63ddb78b6397650261f89debccc3fe53d0830a.md	Archive/Junk/binary/63ddb78b6397650261f89debccc3fe53d0830a.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/64ff5c74fcef0f8bf9c1aa3baf1438ccb7eb06.md	Archive/Junk/binary/64ff5c74fcef0f8bf9c1aa3baf1438ccb7eb06.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/67300f66cbcc82a62b448944dcd6f26bf4c831.md	Archive/Junk/binary/67300f66cbcc82a62b448944dcd6f26bf4c831.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/6a7dcd3ef1696612d22bd978cb1b12c4ce35dd.md	Archive/Junk/binary/6a7dcd3ef1696612d22bd978cb1b12c4ce35dd.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/7120ae32037ba68103e23ae76bde8305e78081.md	Archive/Junk/binary/7120ae32037ba68103e23ae76bde8305e78081.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/7142e0c683bd84fd2416cd011598ab4d694115.md	Archive/Junk/binary/7142e0c683bd84fd2416cd011598ab4d694115.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/7179d14a2588b83fc2f1e12a8d056e65e341e0.md	Archive/Junk/binary/7179d14a2588b83fc2f1e12a8d056e65e341e0.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/73a2f840e023aaec5d0e8809d6111d90df0cba.md	Archive/Junk/binary/73a2f840e023aaec5d0e8809d6111d90df0cba.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/74604626724056a8720993f8ebc1508a15811a.md	Archive/Junk/binary/74604626724056a8720993f8ebc1508a15811a.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/7706cc2e031f21f01104fa978beeb3b589e8c6.md	Archive/Junk/binary/7706cc2e031f21f01104fa978beeb3b589e8c6.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/7915025ce58fb71724df84125e7fdb69e4b2f8.md	Archive/Junk/binary/7915025ce58fb71724df84125e7fdb69e4b2f8.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/7c450016ba5c5534c47091d6d7d458e965abf0.md	Archive/Junk/binary/7c450016ba5c5534c47091d6d7d458e965abf0.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/7eb758bd3594cfcc2848cbdd7857ae1e12b234.md	Archive/Junk/binary/7eb758bd3594cfcc2848cbdd7857ae1e12b234.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/83709c67c56d69eaef2b7bbf443dc927847286.md	Archive/Junk/binary/83709c67c56d69eaef2b7bbf443dc927847286.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/87e92a3cee4493c573bd82dd149d70ba8e17ef.md	Archive/Junk/binary/87e92a3cee4493c573bd82dd149d70ba8e17ef.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/8a7f3d5c1ce57d43c79d1ec2dee11975d9c638.md	Archive/Junk/binary/8a7f3d5c1ce57d43c79d1ec2dee11975d9c638.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/8b68f1a0b1702688c5815ca6736d69a81883f4.md	Archive/Junk/binary/8b68f1a0b1702688c5815ca6736d69a81883f4.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/8c9d3f02ffe624a12871c4ee059304f69e4a4e.md	Archive/Junk/binary/8c9d3f02ffe624a12871c4ee059304f69e4a4e.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/8d9121454248c11fa58c2575c2240791953e84.md	Archive/Junk/binary/8d9121454248c11fa58c2575c2240791953e84.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/8e27526cb0ef0fa033477872b0ca7ad7a85dd4.md	Archive/Junk/binary/8e27526cb0ef0fa033477872b0ca7ad7a85dd4.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/9814c7a7cf18c3a6e99470dd53a1861e0511e8.md	Archive/Junk/binary/9814c7a7cf18c3a6e99470dd53a1861e0511e8.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/a1e5847a664d26dcfa99cd1c8e1a49016e36fc.md	Archive/Junk/binary/a1e5847a664d26dcfa99cd1c8e1a49016e36fc.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/a3af6b7b904438103e204ddb7c8e174cb92fe3.md	Archive/Junk/binary/a3af6b7b904438103e204ddb7c8e174cb92fe3.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/a3eb9804bb8ea146f9f72d430d1b47f4a9eacc.md	Archive/Junk/binary/a3eb9804bb8ea146f9f72d430d1b47f4a9eacc.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/ad034ce77be0978d4a088e4d1d58585e7010ec.md	Archive/Junk/binary/ad034ce77be0978d4a088e4d1d58585e7010ec.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/ad5320c054597db16f935455615402b18e9f2f.md	Archive/Junk/binary/ad5320c054597db16f935455615402b18e9f2f.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/aeb75bee141dcd3a8984267e207f513a7d1dcf.md	Archive/Junk/binary/aeb75bee141dcd3a8984267e207f513a7d1dcf.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/afb448d5516a727c30e294d3c8201f8829d3f3.md	Archive/Junk/binary/afb448d5516a727c30e294d3c8201f8829d3f3.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/applypatch-msg.md	Archive/Junk/web-code-artifacts/applypatch-msg.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/b05d7365d434c9ed1b4e4538a38a077eac1ec7.md	Archive/Junk/binary/b05d7365d434c9ed1b4e4538a38a077eac1ec7.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/b06565719615f2ee969f5cb30a721dc492717d.md	Archive/Junk/binary/b06565719615f2ee969f5cb30a721dc492717d.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/b3474b6dd2581eeeb5e9386d76b9d27d0a665a.md	Archive/Junk/binary/b3474b6dd2581eeeb5e9386d76b9d27d0a665a.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/b9f7d3065ca57413c9c774d7f6971e3c9c5ee3.md	Archive/Junk/binary/b9f7d3065ca57413c9c774d7f6971e3c9c5ee3.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/bc348ce52b7165f388d52f36546c77528be58a.md	Archive/Junk/binary/bc348ce52b7165f388d52f36546c77528be58a.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/bcabf6da113ea235807d2a092e37873a6a59f5.md	Archive/Junk/binary/bcabf6da113ea235807d2a092e37873a6a59f5.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/c13ca50d6a5d39bf8a7fdbc66d4f034c827560.md	Archive/Junk/binary/c13ca50d6a5d39bf8a7fdbc66d4f034c827560.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/c2363a4b5b716cc920085a5f9fc90d988a4b2d.md	Archive/Junk/binary/c2363a4b5b716cc920085a5f9fc90d988a4b2d.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/c36b9a5223b55162bb8bc7ff56fda8fa6c21d1.md	Archive/Junk/binary/c36b9a5223b55162bb8bc7ff56fda8fa6c21d1.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/c5e0b11b1e9a2eb99815f724eec6c724f00b56.md	Archive/Junk/binary/c5e0b11b1e9a2eb99815f724eec6c724f00b56.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/c6c03491125312051f900035b5bbfe6215abfc.md	Archive/Junk/binary/c6c03491125312051f900035b5bbfe6215abfc.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/c890a08eecfd26bd9fb3833939888b92d9fc66.md	Archive/Junk/binary/c890a08eecfd26bd9fb3833939888b92d9fc66.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/cb1034bf335e7371417fd4ce8e526b4cafd0c9.md	Archive/Junk/binary/cb1034bf335e7371417fd4ce8e526b4cafd0c9.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/cc1c9e4b8d5d3782d19a96c5025ec4ecd8ec3e.md	Archive/Junk/binary/cc1c9e4b8d5d3782d19a96c5025ec4ecd8ec3e.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/cd881373efcc9adbb031a8c3283c61a5a1832a.md	Archive/Junk/binary/cd881373efcc9adbb031a8c3283c61a5a1832a.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/cf07310344024c9053d41cf358639e39791dca.md	Archive/Junk/binary/cf07310344024c9053d41cf358639e39791dca.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/commit-msg.md	Archive/Junk/web-code-artifacts/commit-msg.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/d0431a93f6feb539e881eccbdb7de751655960.md	Archive/Junk/binary/d0431a93f6feb539e881eccbdb7de751655960.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/d500b032a6ab839f0c0f0d4b8d577c57e66bba.md	Archive/Junk/binary/d500b032a6ab839f0c0f0d4b8d577c57e66bba.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/de4f6711039c8ef9580467a9bfb1739faec9a4.md	Archive/Junk/binary/de4f6711039c8ef9580467a9bfb1739faec9a4.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/e06019cbc3a1a2de663e745bf3376dd9c43edb.md	Archive/Junk/binary/e06019cbc3a1a2de663e745bf3376dd9c43edb.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/e3814311f049cbfd0b714aadbd16cc932a6e7d.md	Archive/Junk/binary/e3814311f049cbfd0b714aadbd16cc932a6e7d.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/e387dda58f4c25d39aa927bd392a6e392ab7ad.md	Archive/Junk/binary/e387dda58f4c25d39aa927bd392a6e392ab7ad.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/e6580e2b447322d14fdab9a98333607786bb0e.md	Archive/Junk/binary/e6580e2b447322d14fdab9a98333607786bb0e.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/e90b29a66fdeaa3a59fb97cd33f9c8c3649097.md	Archive/Junk/binary/e90b29a66fdeaa3a59fb97cd33f9c8c3649097.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/eb4c7541edecf82ae4f03bb93f50ccad4d45e6.md	Archive/Junk/binary/eb4c7541edecf82ae4f03bb93f50ccad4d45e6.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/ecb5b91594465c40f2c0fab42834364f04465a.md	Archive/Junk/binary/ecb5b91594465c40f2c0fab42834364f04465a.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/f01bc2eab97165205065bcac46a40091905514.md	Archive/Junk/binary/f01bc2eab97165205065bcac46a40091905514.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/f1dc950ebfae770d090e9599c640fe85cc8f76.md	Archive/Junk/binary/f1dc950ebfae770d090e9599c640fe85cc8f76.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/f3051191ce1eafccdd0f7ffe11c4a7f260b81e.md	Archive/Junk/binary/f3051191ce1eafccdd0f7ffe11c4a7f260b81e.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/f6088f20120ff57581f6cd1a28ae38692034ad.md	Archive/Junk/binary/f6088f20120ff57581f6cd1a28ae38692034ad.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/fccb5098cb3ba7652a3d826f15e33c0b06160b.md	Archive/Junk/binary/fccb5098cb3ba7652a3d826f15e33c0b06160b.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/fcd677faea268a1b6e450a78d81e720021c78f.md	Archive/Junk/binary/fcd677faea268a1b6e450a78d81e720021c78f.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/fe96c79a34b31ca7ed8e0fd56740bc4312fa61.md	Archive/Junk/binary/fe96c79a34b31ca7ed8e0fd56740bc4312fa61.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/fsmonitor-watchman.md	Archive/Junk/web-code-artifacts/fsmonitor-watchman.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/post-update.md	Archive/Junk/web-code-artifacts/post-update.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/pre-applypatch.md	Archive/Junk/web-code-artifacts/pre-applypatch.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/pre-commit.md	Archive/Junk/web-code-artifacts/pre-commit.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/pre-merge-commit.md	Archive/Junk/web-code-artifacts/pre-merge-commit.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/pre-push.md	Archive/Junk/web-code-artifacts/pre-push.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/pre-rebase.md	Archive/Junk/web-code-artifacts/pre-rebase.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/pre-receive.md	Archive/Junk/web-code-artifacts/pre-receive.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/prepare-commit-msg.md	Archive/Junk/web-code-artifacts/prepare-commit-msg.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/push-to-checkout.md	Archive/Junk/web-code-artifacts/push-to-checkout.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/sendemail-validate.md	Archive/Junk/web-code-artifacts/sendemail-validate.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/update.md	Archive/Junk/web-code-artifacts/update.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Reference/2024-05-07-layout-chapter-4.md	Daily/2024/05/2024-05-07-layout-chapter-4.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Reference/2024-05-16-chapter-42.md	Daily/2024/05/2024-05-16-chapter-42.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Reference/2024-05-16-chapter-45.md	Daily/2024/05/2024-05-16-chapter-45.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Reference/2024-05-16-chapter-48.md	Daily/2024/05/2024-05-16-chapter-48.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Reference/2024-05-24-chapter-6-to-print-or-not-to-print-that-is-the-question.md	Daily/2024/05/2024-05-24-chapter-6-to-print-or-not-to-print-that-is-the-question.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Reference/2024-05-28-blh-chapter-1.md	Daily/2024/05/2024-05-28-blh-chapter-1.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Reference/2024-05-28-blh-chapter-4-and-5.md	Daily/2024/05/2024-05-28-blh-chapter-4-and-5.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Reference/2024-05-28-blh-chatper-4-and-5-results.md	Daily/2024/05/2024-05-28-blh-chatper-4-and-5-results.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Reference/2024-07-01-text-blh-x-hmsm.md	Daily/2024/07/2024-07-01-text-blh-x-hmsm.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Reference/2025-10-29-the-ultimate-management-consulting-presentation-template.md	Daily/2025/10/2025-10-29-the-ultimate-management-consulting-presentation-template.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Reference/2026-04-05-general.md	Archive/Junk/web-code-artifacts/2026-04-05-general.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Reference/2026-04-11-portfolio-strategy.md	Daily/2026/04/2026-04-11-portfolio-strategy.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Reference/2026-04-15-prd-writing.md	Daily/2026/04/2026-04-15-prd-writing.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Reference/2026-04-15-two-file-prd-authoring-plan.md	Daily/2026/04/2026-04-15-two-file-prd-authoring-plan.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Reference/2026-05-06-index.md	Archive/Junk/web-code-artifacts/2026-05-06-index.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Reference/2026-05-08-ofl.md	Daily/2026/05/2026-05-08-ofl.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Reference/2026-05-08-readme.md	Daily/2026/05/2026-05-08-readme.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/work/2022-06-12-m6-marketing-workshop-12-the-microenvironment.md	Daily/2022/06/2022-06-12-m6-marketing-workshop-12-the-microenvironment.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/work/2022-06-12-m6-marketing-workshop-32-product-differentiation-and.md	Daily/2022/06/2022-06-12-m6-marketing-workshop-32-product-differentiation-and.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/work/2022-06-12-m6-marketing-workshop-52-next-step-review-analysis.md	Daily/2022/06/2022-06-12-m6-marketing-workshop-52-next-step-review-analysis.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/work/2022-06-12-m6-marketing-workshop-61-promotion-communicating-customer.md	Daily/2022/06/2022-06-12-m6-marketing-workshop-61-promotion-communicating-customer.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/work/2023-02-13-homework-professional-writing-thomas-wielinga.md	Daily/2023/02/2023-02-13-homework-professional-writing-thomas-wielinga.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/work/2023-02-22-m9-business-process-analysis-penta-wiesbadendocx.md	Daily/2023/02/2023-02-22-m9-business-process-analysis-penta-wiesbadendocx.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/work/2023-03-12-competingvaluesframeworkquestionnaire.md	Daily/2023/03/2023-03-12-competingvaluesframeworkquestionnaire.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
